start,end,text,words,speaker
2163.859,2170.007,"Deswegen ist es gut und richtig, dass Alexander Dobrindt seine Cyberkuppe, seinen Cyberdome plant.","[{'word': 'Deswegen', 'start': np.float64(2163.859), 'end': np.float64(2164.139), 'score': np.float64(0.947), 'speaker': 'SPEAKER_09'}, {'word': 'ist', 'start': np.float64(2164.179), 'end': np.float64(2164.259), 'score': np.float64(0.81), 'speaker': 'SPEAKER_09'}, {'word': 'es', 'start': np.float64(2164.32), 'end': np.float64(2164.46), 'score': np.float64(0.973), 'speaker': 'SPEAKER_09'}, {'word': 'gut', 'start': np.float64(2164.48), 'end': np.float64(2164.6), 'score': np.float64(0.891), 'speaker': 'SPEAKER_09'}, {'word': 'und', 'start': np.float64(2164.62), 'end': np.float64(2164.84), 'score': np.float64(0.842), 'speaker': 'SPEAKER_09'}, {'word': 'richtig,', 'start': np.float64(2164.88), 'end': np.float64(2165.301), 'score': np.float64(0.878), 'speaker': 'SPEAKER_09'}, {'word': 'dass', 'start': np.float64(2165.321), 'end': np.float64(2166.202), 'score': np.float64(0.972), 'speaker': 'SPEAKER_09'}, {'word': 'Alexander', 'start': np.float64(2166.242), 'end': np.float64(2166.843), 'score': np.float64(0.622), 'speaker': 'SPEAKER_09'}, {'word': 'Dobrindt', 'start': np.float64(2166.863), 'end': np.float64(2167.744), 'score': np.float64(0.798), 'speaker': 'SPEAKER_09'}, {'word': 'seine', 'start': np.float64(2167.784), 'end': np.float64(2168.025), 'score': np.float64(0.892), 'speaker': 'SPEAKER_09'}, {'word': 'Cyberkuppe,', 'start': np.float64(2168.085), 'end': np.float64(2168.806), 'score': np.float64(0.674), 'speaker': 'SPEAKER_09'}, {'word': 'seinen', 'start': np.float64(2168.846), 'end': np.float64(2169.026), 'score': np.float64(0.732), 'speaker': 'SPEAKER_09'}, {'word': 'Cyberdome', 'start': np.float64(2169.086), 'end': np.float64(2169.707), 'score': np.float64(0.743), 'speaker': 'SPEAKER_09'}, {'word': 'plant.', 'start': np.float64(2169.747), 'end': np.float64(2170.007), 'score': np.float64(0.82), 'speaker': 'SPEAKER_09'}]",SPEAKER_09
2170.067,2175.214,"Und es ist auch gut und wichtig, dass das Thema Digitales im Nationalen Sicherheitsrat verankert wird.","[{'word': 'Und', 'start': np.float64(2170.067), 'end': np.float64(2170.187), 'score': np.float64(0.717), 'speaker': 'SPEAKER_09'}, {'word': 'es', 'start': np.float64(2170.248), 'end': np.float64(2170.308), 'score': np.float64(0.798), 'speaker': 'SPEAKER_09'}, {'word': 'ist', 'start': np.float64(2170.348), 'end': np.float64(2170.548), 'score': np.float64(0.85), 'speaker': 'SPEAKER_09'}, {'word': 'auch', 'start': np.float64(2170.588), 'end': np.float64(2170.848), 'score': np.float64(0.95), 'speaker': 'SPEAKER_09'}, {'word': 'gut', 'start': np.float64(2170.868), 'end': np.float64(2170.989), 'score': np.float64(0.761), 'speaker': 'SPEAKER_09'}, {'word': 'und', 'start': np.float64(2171.029), 'end': np.float64(2171.169), 'score': np.float64(0.767), 'speaker': 'SPEAKER_09'}, {'word': 'wichtig,', 'start': np.float64(2171.209), 'end': np.float64(2171.549), 'score': np.float64(0.986), 'speaker': 'SPEAKER_09'}, {'word': 'dass', 'start': np.float64(2171.569), 'end': np.float64(2171.75), 'score': np.float64(0.965), 'speaker': 'SPEAKER_09'}, {'word': 'das', 'start': np.float64(2171.79), 'end': np.float64(2171.91), 'score': np.float64(0.963), 'speaker': 'SPEAKER_09'}, {'word': 'Thema', 'start': np.float64(2171.93), 'end': np.float64(2172.25), 'score': np.float64(0.781), 'speaker': 'SPEAKER_09'}, {'word': 'Digitales', 'start': np.float64(2172.27), 'end': np.float64(2172.831), 'score': np.float64(0.894), 'speaker': 'SPEAKER_09'}, {'word': 'im', 'start': np.float64(2172.871), 'end': np.float64(2172.971), 'score': np.float64(0.962), 'speaker': 'SPEAKER_09'}, {'word': 'Nationalen', 'start': np.float64(2172.991), 'end': np.float64(2173.492), 'score': np.float64(0.898), 'speaker': 'SPEAKER_09'}, {'word': 'Sicherheitsrat', 'start': np.float64(2173.512), 'end': np.float64(2174.173), 'score': np.float64(0.906), 'speaker': 'SPEAKER_09'}, {'word': 'verankert', 'start': np.float64(2174.193), 'end': np.float64(2174.714), 'score': np.float64(0.975), 'speaker': 'SPEAKER_09'}, {'word': 'wird.', 'start': np.float64(2174.734), 'end': np.float64(2175.214), 'score': np.float64(0.902), 'speaker': 'SPEAKER_09'}]",SPEAKER_09
2175.354,2182.444,"Ich hoffe, dass dieser Nationale Sicherheitsrat nicht nur konstituiert wird, sondern auch schnell aktiv wird.","[{'word': 'Ich', 'start': np.float64(2175.354), 'end': np.float64(2175.435), 'score': np.float64(0.897), 'speaker': 'SPEAKER_09'}, {'word': 'hoffe,', 'start': np.float64(2175.475), 'end': np.float64(2175.655), 'score': np.float64(0.901), 'speaker': 'SPEAKER_09'}, {'word': 'dass', 'start': np.float64(2175.695), 'end': np.float64(2175.815), 'score': np.float64(0.814), 'speaker': 'SPEAKER_09'}, {'word': 'dieser', 'start': np.float64(2175.855), 'end': np.float64(2176.095), 'score': np.float64(0.672), 'speaker': 'SPEAKER_09'}, {'word': 'Nationale', 'start': np.float64(2176.136), 'end': np.float64(2176.696), 'score': np.float64(0.82), 'speaker': 'SPEAKER_09'}, {'word': 'Sicherheitsrat', 'start': np.float64(2176.736), 'end': np.float64(2177.477), 'score': np.float64(0.938), 'speaker': 'SPEAKER_09'}, {'word': 'nicht', 'start': np.float64(2177.517), 'end': np.float64(2177.638), 'score': np.float64(0.897), 'speaker': 'SPEAKER_09'}, {'word': 'nur', 'start': np.float64(2177.678), 'end': np.float64(2177.858), 'score': np.float64(0.945), 'speaker': 'SPEAKER_09'}, {'word': 'konstituiert', 'start': np.float64(2177.898), 'end': np.float64(2178.559), 'score': np.float64(0.864), 'speaker': 'SPEAKER_09'}, {'word': 'wird,', 'start': np.float64(2178.599), 'end': np.float64(2179.079), 'score': np.float64(0.885), 'speaker': 'SPEAKER_09'}, {'word': 'sondern', 'start': np.float64(2179.1), 'end': np.float64(2179.36), 'score': np.float64(0.933), 'speaker': 'SPEAKER_09'}, {'word': 'auch', 'start': np.float64(2179.4), 'end': np.float64(2179.56), 'score': np.float64(0.758), 'speaker': 'SPEAKER_09'}, {'word': 'schnell', 'start': np.float64(2179.58), 'end': np.float64(2180.021), 'score': np.float64(0.867), 'speaker': 'SPEAKER_09'}, {'word': 'aktiv', 'start': np.float64(2180.061), 'end': np.float64(2180.582), 'score': np.float64(0.858), 'speaker': 'SPEAKER_09'}, {'word': 'wird.', 'start': np.float64(2180.642), 'end': np.float64(2182.444), 'score': np.float64(0.646), 'speaker': 'SPEAKER_09'}]",SPEAKER_09
2182.424,2187.148, Das ist ja auch die Kritik von Frau Vogtschmidt gewesen.,"[{'word': 'Das', 'start': np.float64(2182.424), 'end': np.float64(2184.726), 'score': np.float64(0.612), 'speaker': 'SPEAKER_09'}, {'word': 'ist', 'start': np.float64(2184.766), 'end': np.float64(2184.866), 'score': np.float64(0.775), 'speaker': 'SPEAKER_09'}, {'word': 'ja', 'start': np.float64(2184.886), 'end': np.float64(2185.006), 'score': np.float64(0.857), 'speaker': 'SPEAKER_09'}, {'word': 'auch', 'start': np.float64(2185.026), 'end': np.float64(2185.186), 'score': np.float64(0.861), 'speaker': 'SPEAKER_09'}, {'word': 'die', 'start': np.float64(2185.227), 'end': np.float64(2185.287), 'score': np.float64(0.961), 'speaker': 'SPEAKER_09'}, {'word': 'Kritik', 'start': np.float64(2185.327), 'end': np.float64(2185.647), 'score': np.float64(0.939), 'speaker': 'SPEAKER_09'}, {'word': 'von', 'start': np.float64(2185.687), 'end': np.float64(2185.947), 'score': np.float64(0.884), 'speaker': 'SPEAKER_09'}, {'word': 'Frau', 'start': np.float64(2185.967), 'end': np.float64(2186.167), 'score': np.float64(0.742), 'speaker': 'SPEAKER_09'}, {'word': 'Vogtschmidt', 'start': np.float64(2186.207), 'end': np.float64(2186.708), 'score': np.float64(0.576), 'speaker': 'SPEAKER_09'}, {'word': 'gewesen.', 'start': np.float64(2186.728), 'end': np.float64(2187.148), 'score': np.float64(0.72), 'speaker': 'SPEAKER_09'}]",SPEAKER_09
2187.168,2189.731,"Wir können da mehr, und wir müssen da mehr tun in dem Bereich.","[{'word': 'Wir', 'start': np.float64(2187.168), 'end': np.float64(2187.268), 'score': np.float64(0.835), 'speaker': 'SPEAKER_09'}, {'word': 'können', 'start': np.float64(2187.288), 'end': np.float64(2187.489), 'score': np.float64(0.772), 'speaker': 'SPEAKER_09'}, {'word': 'da', 'start': np.float64(2187.509), 'end': np.float64(2187.669), 'score': np.float64(0.828), 'speaker': 'SPEAKER_09'}, {'word': 'mehr,', 'start': np.float64(2187.689), 'end': np.float64(2187.869), 'score': np.float64(0.719), 'speaker': 'SPEAKER_09'}, {'word': 'und', 'start': np.float64(2187.889), 'end': np.float64(2188.009), 'score': np.float64(0.74), 'speaker': 'SPEAKER_09'}, {'word': 'wir', 'start': np.float64(2188.049), 'end': np.float64(2188.109), 'score': np.float64(0.894), 'speaker': 'SPEAKER_09'}, {'word': 'müssen', 'start': np.float64(2188.129), 'end': np.float64(2188.329), 'score': np.float64(0.74), 'speaker': 'SPEAKER_09'}, {'word': 'da', 'start': np.float64(2188.369), 'end': np.float64(2188.489), 'score': np.float64(0.85), 'speaker': 'SPEAKER_09'}, {'word': 'mehr', 'start': np.float64(2188.509), 'end': np.float64(2188.67), 'score': np.float64(0.795), 'speaker': 'SPEAKER_09'}, {'word': 'tun', 'start': np.float64(2188.73), 'end': np.float64(2188.99), 'score': np.float64(0.86), 'speaker': 'SPEAKER_09'}, {'word': 'in', 'start': np.float64(2189.01), 'end': np.float64(2189.09), 'score': np.float64(0.571), 'speaker': 'SPEAKER_09'}, {'word': 'dem', 'start': np.float64(2189.11), 'end': np.float64(2189.29), 'score': np.float64(0.672), 'speaker': 'SPEAKER_09'}, {'word': 'Bereich.', 'start': np.float64(2189.33), 'end': np.float64(2189.731), 'score': np.float64(0.724), 'speaker': 'SPEAKER_09'}]",SPEAKER_09
2189.751,2195.716,"Wir müssen zum Beispiel besser vernetzen zwischen Bund und Ländern, zwischen Wirtschaft, Bundeswehr und Verwaltung.","[{'word': 'Wir', 'start': np.float64(2189.751), 'end': np.float64(2189.811), 'score': np.float64(0.611), 'speaker': 'SPEAKER_09'}, {'word': 'müssen', 'start': np.float64(2189.851), 'end': np.float64(2190.131), 'score': np.float64(0.736), 'speaker': 'SPEAKER_09'}, {'word': 'zum', 'start': np.float64(2190.151), 'end': np.float64(2190.271), 'score': np.float64(0.642), 'speaker': 'SPEAKER_09'}, {'word': 'Beispiel', 'start': np.float64(2190.311), 'end': np.float64(2190.671), 'score': np.float64(0.77), 'speaker': 'SPEAKER_09'}, {'word': 'besser', 'start': np.float64(2190.711), 'end': np.float64(2190.972), 'score': np.float64(0.936), 'speaker': 'SPEAKER_09'}, {'word': 'vernetzen', 'start': np.float64(2191.012), 'end': np.float64(2191.472), 'score': np.float64(0.901), 'speaker': 'SPEAKER_09'}, {'word': 'zwischen', 'start': np.float64(2191.512), 'end': np.float64(2191.772), 'score': np.float64(0.731), 'speaker': 'SPEAKER_09'}, {'word': 'Bund', 'start': np.float64(2191.812), 'end': np.float64(2192.013), 'score': np.float64(0.964), 'speaker': 'SPEAKER_09'}, {'word': 'und', 'start': np.float64(2192.053), 'end': np.float64(2192.213), 'score': np.float64(0.741), 'speaker': 'SPEAKER_09'}, {'word': 'Ländern,', 'start': np.float64(2192.253), 'end': np.float64(2192.853), 'score': np.float64(0.877), 'speaker': 'SPEAKER_09'}, {'word': 'zwischen', 'start': np.float64(2192.873), 'end': np.float64(2193.194), 'score': np.float64(0.78), 'speaker': 'SPEAKER_09'}, {'word': 'Wirtschaft,', 'start': np.float64(2193.234), 'end': np.float64(2193.674), 'score': np.float64(0.769), 'speaker': 'SPEAKER_09'}, {'word': 'Bundeswehr', 'start': np.float64(2193.694), 'end': np.float64(2194.575), 'score': np.float64(0.958), 'speaker': 'SPEAKER_09'}, {'word': 'und', 'start': np.float64(2194.615), 'end': np.float64(2194.775), 'score': np.float64(0.849), 'speaker': 'SPEAKER_09'}, {'word': 'Verwaltung.', 'start': np.float64(2194.815), 'end': np.float64(2195.716), 'score': np.float64(0.952), 'speaker': 'SPEAKER_09'}]",SPEAKER_09
2195.736,2200.32,"Wir müssen unsere Sicherheitsbehörden, beispielsweise das BSI, stärken.","[{'word': 'Wir', 'start': np.float64(2195.736), 'end': np.float64(2195.816), 'score': np.float64(0.756), 'speaker': 'SPEAKER_09'}, {'word': 'müssen', 'start': np.float64(2195.836), 'end': np.float64(2196.116), 'score': np.float64(0.779), 'speaker': 'SPEAKER_09'}, {'word': 'unsere', 'start': np.float64(2196.156), 'end': np.float64(2196.397), 'score': np.float64(0.816), 'speaker': 'SPEAKER_09'}, {'word': 'Sicherheitsbehörden,', 'start': np.float64(2196.437), 'end': np.float64(2198.098), 'score': np.float64(0.782), 'speaker': 'SPEAKER_09'}, {'word': 'beispielsweise', 'start': np.float64(2198.118), 'end': np.float64(2198.759), 'score': np.float64(0.892), 'speaker': 'SPEAKER_09'}, {'word': 'das', 'start': np.float64(2198.799), 'end': np.float64(2198.959), 'score': np.float64(0.921), 'speaker': 'SPEAKER_09'}, {'word': 'BSI,', 'start': np.float64(2198.999), 'end': np.float64(2199.519), 'score': np.float64(0.662), 'speaker': 'SPEAKER_09'}, {'word': 'stärken.', 'start': np.float64(2199.539), 'end': np.float64(2200.32), 'score': np.float64(0.799), 'speaker': 'SPEAKER_09'}]",SPEAKER_09
2200.34,2206.185,"Der Bund braucht in Krisenzeiten auch mehr Durchgriffsrechte in der föderalen Zersplitterung, die wir haben.","[{'word': 'Der', 'start': np.float64(2200.34), 'end': np.float64(2200.48), 'score': np.float64(0.891), 'speaker': 'SPEAKER_09'}, {'word': 'Bund', 'start': np.float64(2200.52), 'end': np.float64(2200.761), 'score': np.float64(0.919), 'speaker': 'SPEAKER_09'}, {'word': 'braucht', 'start': np.float64(2200.801), 'end': np.float64(2201.101), 'score': np.float64(0.803), 'speaker': 'SPEAKER_09'}, {'word': 'in', 'start': np.float64(2201.141), 'end': np.float64(2201.341), 'score': np.float64(0.883), 'speaker': 'SPEAKER_09'}, {'word': 'Krisenzeiten', 'start': np.float64(2201.381), 'end': np.float64(2202.122), 'score': np.float64(0.849), 'speaker': 'SPEAKER_09'}, {'word': 'auch', 'start': np.float64(2202.162), 'end': np.float64(2202.322), 'score': np.float64(0.923), 'speaker': 'SPEAKER_09'}, {'word': 'mehr', 'start': np.float64(2202.342), 'end': np.float64(2202.542), 'score': np.float64(0.816), 'speaker': 'SPEAKER_09'}, {'word': 'Durchgriffsrechte', 'start': np.float64(2202.562), 'end': np.float64(2203.543), 'score': np.float64(0.93), 'speaker': 'SPEAKER_09'}, {'word': 'in', 'start': np.float64(2203.583), 'end': np.float64(2203.663), 'score': np.float64(0.842), 'speaker': 'SPEAKER_09'}, {'word': 'der', 'start': np.float64(2203.703), 'end': np.float64(2203.823), 'score': np.float64(0.844), 'speaker': 'SPEAKER_09'}, {'word': 'föderalen', 'start': np.float64(2203.863), 'end': np.float64(2204.404), 'score': np.float64(0.824), 'speaker': 'SPEAKER_09'}, {'word': 'Zersplitterung,', 'start': np.float64(2204.444), 'end': np.float64(2205.164), 'score': np.float64(0.817), 'speaker': 'SPEAKER_09'}, {'word': 'die', 'start': np.float64(2205.205), 'end': np.float64(2205.325), 'score': np.float64(0.734), 'speaker': 'SPEAKER_09'}, {'word': 'wir', 'start': np.float64(2205.365), 'end': np.float64(2205.505), 'score': np.float64(0.955), 'speaker': 'SPEAKER_09'}, {'word': 'haben.', 'start': np.float64(2205.545), 'end': np.float64(2206.185), 'score': np.float64(0.837), 'speaker': 'SPEAKER_09'}]",SPEAKER_09
2206.205,2208.367,"Das sind ganz, ganz wichtige Punkte.","[{'word': 'Das', 'start': np.float64(2206.205), 'end': np.float64(2206.326), 'score': np.float64(0.851), 'speaker': 'SPEAKER_09'}, {'word': 'sind', 'start': np.float64(2206.366), 'end': np.float64(2206.606), 'score': np.float64(0.807), 'speaker': 'SPEAKER_09'}, {'word': 'ganz,', 'start': np.float64(2206.646), 'end': np.float64(2206.866), 'score': np.float64(0.947), 'speaker': 'SPEAKER_09'}, {'word': 'ganz', 'start': np.float64(2206.886), 'end': np.float64(2207.106), 'score': np.float64(0.968), 'speaker': 'SPEAKER_09'}, {'word': 'wichtige', 'start': np.float64(2207.126), 'end': np.float64(2207.567), 'score': np.float64(0.919), 'speaker': 'SPEAKER_09'}, {'word': 'Punkte.', 'start': np.float64(2207.607), 'end': np.float64(2208.367), 'score': np.float64(0.717), 'speaker': 'SPEAKER_09'}]",SPEAKER_09
2208.387,2211.81,"Und wir müssen eins tun, und das ist sehr, sehr altmodisch.","[{'word': 'Und', 'start': np.float64(2208.387), 'end': np.float64(2208.548), 'score': np.float64(0.9), 'speaker': 'SPEAKER_09'}, {'word': 'wir', 'start': np.float64(2208.568), 'end': np.float64(2208.668), 'score': np.float64(0.825), 'speaker': 'SPEAKER_09'}, {'word': 'müssen', 'start': np.float64(2208.708), 'end': np.float64(2209.028), 'score': np.float64(0.917), 'speaker': 'SPEAKER_09'}, {'word': 'eins', 'start': np.float64(2209.068), 'end': np.float64(2209.308), 'score': np.float64(0.745), 'speaker': 'SPEAKER_09'}, {'word': 'tun,', 'start': np.float64(2209.348), 'end': np.float64(2209.588), 'score': np.float64(0.903), 'speaker': 'SPEAKER_09'}, {'word': 'und', 'start': np.float64(2209.628), 'end': np.float64(2209.769), 'score': np.float64(0.848), 'speaker': 'SPEAKER_09'}, {'word': 'das', 'start': np.float64(2209.809), 'end': np.float64(2209.949), 'score': np.float64(0.915), 'speaker': 'SPEAKER_09'}, {'word': 'ist', 'start': np.float64(2209.989), 'end': np.float64(2210.429), 'score': np.float64(0.934), 'speaker': 'SPEAKER_09'}, {'word': 'sehr,', 'start': np.float64(2210.469), 'end': np.float64(2210.609), 'score': np.float64(0.698), 'speaker': 'SPEAKER_09'}, {'word': 'sehr', 'start': np.float64(2210.629), 'end': np.float64(2210.81), 'score': np.float64(0.731), 'speaker': 'SPEAKER_09'}, {'word': 'altmodisch.', 'start': np.float64(2210.87), 'end': np.float64(2211.81), 'score': np.float64(0.795), 'speaker': 'SPEAKER_09'}]",SPEAKER_09
2211.83,2212.431,Wir müssen,"[{'word': 'Wir', 'start': np.float64(2211.83), 'end': np.float64(2211.991), 'score': np.float64(0.704), 'speaker': 'SPEAKER_09'}, {'word': 'müssen', 'start': np.float64(2212.011), 'end': np.float64(2212.431), 'score': np.float64(0.707), 'speaker': 'SPEAKER_09'}]",SPEAKER_09
2212.411,2220.191, – Zuruf der Abg.,"[{'word': '–', 'start': np.float64(2212.411), 'end': np.float64(2215.599), 'score': np.float64(0.529), 'speaker': 'SPEAKER_09'}, {'word': 'Zuruf', 'start': np.float64(2215.7), 'end': np.float64(2217.304), 'score': np.float64(0.801), 'speaker': 'SPEAKER_09'}, {'word': 'der', 'start': np.float64(2217.344), 'end': np.float64(2218.206), 'score': np.float64(0.653), 'speaker': 'SPEAKER_09'}, {'word': 'Abg.', 'start': np.float64(2219.369), 'end': np.float64(2220.191), 'score': np.float64(0.702), 'speaker': 'SPEAKER_09'}]",SPEAKER_09
2220.352,2229.255,Beatrix von Storch,"[{'word': 'Beatrix', 'start': np.float64(2220.352), 'end': np.float64(2220.693), 'score': np.float64(0.549), 'speaker': 'SPEAKER_09'}, {'word': 'von', 'start': np.float64(2221.755), 'end': np.float64(2222.177), 'score': np.float64(0.751), 'speaker': 'SPEAKER_09'}, {'word': 'Storch', 'start': np.float64(2222.698), 'end': np.float64(2229.255), 'score': np.float64(0.574), 'speaker': 'SPEAKER_09'}]",SPEAKER_09
2229.235,2233.042," der ganz wichtig ist, ist das Thema digitale Souveränität.","[{'word': 'der', 'start': np.float64(2229.235), 'end': np.float64(2229.636), 'score': np.float64(0.896), 'speaker': 'SPEAKER_09'}, {'word': 'ganz', 'start': np.float64(2229.676), 'end': np.float64(2229.836), 'score': np.float64(0.798), 'speaker': 'SPEAKER_09'}, {'word': 'wichtig', 'start': np.float64(2229.876), 'end': np.float64(2230.197), 'score': np.float64(0.94), 'speaker': 'SPEAKER_09'}, {'word': 'ist,', 'start': np.float64(2230.237), 'end': np.float64(2231.359), 'score': np.float64(0.837), 'speaker': 'SPEAKER_09'}, {'word': 'ist', 'start': np.float64(2231.399), 'end': np.float64(2231.499), 'score': np.float64(0.876), 'speaker': 'SPEAKER_09'}, {'word': 'das', 'start': np.float64(2231.539), 'end': np.float64(2231.639), 'score': np.float64(0.945), 'speaker': 'SPEAKER_09'}, {'word': 'Thema', 'start': np.float64(2231.68), 'end': np.float64(2231.94), 'score': np.float64(0.754), 'speaker': 'SPEAKER_09'}, {'word': 'digitale', 'start': np.float64(2231.96), 'end': np.float64(2232.381), 'score': np.float64(0.843), 'speaker': 'SPEAKER_09'}, {'word': 'Souveränität.', 'start': np.float64(2232.401), 'end': np.float64(2233.042), 'score': np.float64(0.823), 'speaker': 'SPEAKER_09'}]",SPEAKER_09
